Crystal City,,Y53.8936243057251,B53.79116654396057,Y269.88390350341797,Y53.68457078933716,Y53.81406593322754,Y215.43019604682922,Y53.960877418518066,B592.938688993454,Y323.42035698890686,B53.80369997024536,B700.8601279258728,Y485.02557373046875,Y53.887625217437744,Y485.37940216064453,B485.37940311431885,Y53.98452043533325,B53.98452019691467,Y269.92726945877075,B593.4412109851837,B53.81015062332153,Y323.5616147518158,Y54.12852358818054,Y377.7821660041809,Y53.85110569000244,Y323.74714374542236,B701.4372820854187,Y53.985392570495605,B539.6461861133575,Y269.70698523521423,B54.03290939331055,Y54.032909631729126,Y269.62710785865784,Y161.72798776626587,Y53.8739173412323,Y53.87391781806946,B431.421404838562,B53.99476766586304,Y269.75012040138245,B593.20041847229,Y377.5985152721405,Y269.7398772239685,B647.466096162796,Y539.6912884712219,B54.04555630683899,Y53.955448389053345,B539.7747240066528,Y161.96152234077454,Y378.0199861526489,Y54.01414632797241,
Deanwood,,O53.894797801971436,O54.04618525505066,O377.38089776039124,O54.021114349365234,O592.8995530605316,O53.8868350982666,O1024.1422145366669,O53.88333606719971,O108.09752464294434,O53.941691160202026,O53.98839831352234,O431.62064933776855,O53.92191219329834,O593.4925136566162,O53.99906802177429,O863.2897675037384,O539.455137014389,O53.79884338378906,O323.6736192703247,O53.81438851356506,O593.6460983753204,O53.9684853553772,O593.9503393173218,O53.99753499031067,
Downtown Largo,,B593.0662395954132,S1187.1034796237946,S53.81071710586548,S1187.230148077011,
Dunn Loring-Merrifield,,O53.972978591918945,O53.97297763824463,O431.2056279182434,O53.809186935424805,O592.7946383953094,O54.104148626327515,O647.5734016895294,O647.5029120445251,O54.013129472732544,O539.5365188121796,O53.809746742248535,O539.3238954544067,O54.017605781555176,O539.2992560863495,O54.1493661403656,O431.4162471294403,O647.711187839508,
Dupont Circle,,R54.03296446800232,R54.17524743080139,R323.3385798931122,R54.00354242324829,R215.41389346122742,R53.96951389312744,R161.55292010307312,R54.02679467201233,R215.4751648902893,R53.86903929710388,R269.53939986228943,R53.97083258628845,R269.55492424964905,R323.64603209495544,R53.96167826652527,R323.8273768424988,R53.997117042541504,R107.91429090499878,R53.81529092788696,R53.908196687698364,R215.87100648880005,R54.01910328865051,R215.7013213634491,R377.86794543266296,R53.994675159454346,R53.99467396736145,R107.9052038192749,R54.13393449783325,R53.76332068443298,R269.6309735774994,R53.88186025619507,R161.62279200553894,R54.000606536865234,R269.7442309856415,R53.9188015460968,R269.6679301261902,R54.00746440887451,R269.68710684776306,R53.95662331581116,R323.7952678203583,R54.08198595046997,R270.04439520835876,R54.04498863220215,R215.89647030830383,R53.98977017402649,
East Falls Church,,O53.68868660926819,S323.56617856025696,S53.8001971244812,S700.8540389537811,O646.8733470439911,O646.893138885498,S700.7911732196808,S539.1863303184509,S54.01392889022827,O431.5257089138031,O647.2453668117523,O54.00139546394348,O54.00139617919922,S323.5557098388672,S54.1247341632843,S539.6767811775208,O539.5901570320129,O593.4615287780762,O53.87137293815613,O54.02836871147156,S647.3690149784088,S701.2538559436798,S53.88484191894531,S53.90546941757202,O323.5457057952881,O53.999640464782715,O593.187646150589,S593.3903977870941,S701.3580567836761,O593.806987285614,O917.4552652835846,O53.98825693130493,S539.9703330993652,
Eastern Market,,S54.03523659706116,B53.81484079360962,B54.03082633018494,O54.0308256149292,B53.70547270774841,O53.99358129501343,S53.96282505989075,S538.9016740322113,O377.2279932498932,S54.021392583847046,B539.0469388961792,B53.83274030685425,B485.0071642398834,B53.94483780860901,O485.1058659553528,S377.2297878265381,S53.980610609054565,B269.57665729522705,B53.90417766571045,S593.2007875442505,B539.4637975692749,B53.997846603393555,O917.1856303215027,B755.6255786418915,S917.2338953018188,B53.90364646911621,S755.4226980209351,O1402.644877910614,S53.876723527908325,O269.8244457244873,B647.4955036640167,O54.116349935531616,B54.11634969711304,O269.6226592063904,S269.6417245864868,S53.902679204940796,S485.3079071044922,B485.3974359035492,S53.993173599243164,B54.023658752441406,O323.6388874053955,B485.14401388168335,B53.920344829559326,O593.0666391849518,O53.84141778945923,S377.51889753341675,S54.12862586975098,S539.4304609298706,S53.95442008972168,B539.4376876354218,B323.78614950180054,B54.025245666503906,B54.02524495124817,O377.9658079147339,O593.6374592781067,S378.07087421417236,S54.00592756271362,S593.7859213352203,S53.93329048156738,
Eisenhower Avenue,,Y54.02928423881531,Y269.60077023506165,Y377.32601737976074,Y53.92141556739807,Y431.23895740509033,Y269.4715566635132,Y53.822795391082764,Y323.49427580833435,Y53.831769943237305,Y377.5764014720917,Y161.8646514415741,Y54.00361108779907,Y215.8395528793335,Y53.79303169250488,Y53.92944812774658,Y539.7238292694092,Y53.893861293792725,Y323.973650932312,Y53.90800905227661,Y215.81017899513245,Y53.87711572647095,Y377.4914071559906,Y53.93062496185303,Y377.540979385376,Y54.026850938797,Y215.82019805908203,Y53.89626383781433,Y323.48886823654175,Y269.69264936447144,Y107.91676306724548,Y53.946526288986206,Y53.94652485847473,Y270.06734108924866,Y54.01376557350159,Y378.0796957015991,Y54.009398221969604,
Farragut North,,R53.88535809516907,R323.7512421607971,R323.57403540611267,R53.70815348625183,R53.80403971672058,R161.70234656333923,R53.96423268318176,R215.5586233139038,R54.02002239227295,R53.81459093093872,R269.3170566558838,R161.74648547172546,R53.960123777389526,R53.95790243148804,R215.58717608451843,R54.07997751235962,R323.6250579357147,R54.00114607810974,R107.92146706581116,R53.926453828811646,R323.6294858455658,R53.93078684806824,R216.04819583892822,R53.91269850730896,R431.67210054397583,R54.006317138671875,R107.90308260917664,R215.78136920928955,R53.87196755409241,R54.03570294380188,R215.74310636520386,R53.88911819458008,R269.5319199562073,R53.97154903411865,R269.7516453266144,R53.89410948753357,R269.6657247543335,R54.00888919830322,R323.6590733528137,R269.80212020874023,R54.07885384559631,R54.02126407623291,R216.00835466384888,R53.97767686843872,R269.9694800376892,R54.0062518119812,
Farragut West,,O54.048691749572754,B323.55921387672424,O53.700053215026855,B53.814051389694214,B431.2654948234558,B53.9622540473938,S53.96542572975159,S485.2309341430664,O485.05474400520325,O53.95632243156433,B485.1374809741974,S431.19096970558167,O700.6998338699341,O53.88992238044739,B700.7210505008698,O485.4078543186188,S700.8962562084198,O53.95705246925354,S53.9570529460907,O269.90644907951355,O53.93294906616211,S593.2675175666809,S54.144315242767334,B485.7816345691681,B809.3456554412842,B54.0003023147583,S431.7679889202118,S53.88370394706726,S53.91368794441223,O701.4792377948761,O53.867918252944946,S539.7569978237152,S53.72439980506897,B539.3288609981537,B647.3473584651947,B53.89296197891235,O323.5704758167267,O971.0179769992828,O53.97359657287598,S377.5005712509155,S53.88789200782776,S809.0539722442627,O431.51680421829224,B539.5421342849731,B53.78629207611084,B647.221387386322,O539.385778427124,B53.95876669883728,O54.082695722579956,O215.9252667427063,O54.02978873252869,S485.83619236946106,S53.92716383934021,S593.7536404132843,S53.972678661346436,O323.97361969947815,B539.996589422226,B540.0098874568939,
